invoice_id,account_id,bill_date,vendor,amount_inr,needs_review,consumption_flag,missing_due_date_flag,consumption_missing_flag,consumption_spike_flag,consumption_anomaly_flag,amount_inr_anomaly_flag
TNE-0000306,ACC-01209,2024-09-06,tn_electricity,2164.43,False,False,,,,False,False
TNE-0000307,ACC-02217,2025-06-28,tn_electricity,3772.34,False,False,,,,False,False
TNE-0000308,ACC-01263,2025-02-24,tn_electricity,3707.09,False,False,,,,False,False
TNE-0000309,ACC-00435,2024-04-01,tn_electricity,3256.09,False,False,,,,False,False
TNE-0000310,ACC-02664,2024-11-19,tn_electricity,2555.78,False,False,,,,False,False
TNE-0000311,ACC-02689,2025-02-28,tn_electricity,2200.47,False,False,,,,False,False
TNE-0000312,ACC-00476,2024-06-19,tn_electricity,4927.73,False,False,,,,False,False
TNE-0000313,ACC-01125,2024-04-10,tn_electricity,2522.44,False,False,,,,False,False
TNE-0000314,ACC-00976,2024-06-30,tn_electricity,808.95,False,False,,,,False,False
TNE-0000315,ACC-02638,2024-02-18,tn_electricity,4309.51,False,False,,,,False,False
TNE-0000316,ACC-02922,2024-06-25,tn_electricity,1975.06,False,False,,,,False,False
TNE-0000317,ACC-02908,2025-01-24,tn_electricity,3739.26,False,False,,,,False,False
TNE-0000318,ACC-03756,2025-08-08,tn_electricity,2503.38,False,False,,,,False,False
TNE-0000319,ACC-03075,2025-09-29,tn_electricity,2642.67,False,False,,,,False,False
TNE-0000320,ACC-01283,2025-05-06,tn_electricity,3749.14,False,False,,,,False,False
TNE-0000321,ACC-00431,2024-09-16,tn_electricity,4275.66,False,False,,,,False,False
TNE-0000322,ACC-02459,2025-11-12,tn_electricity,4305.08,False,False,,,,False,False
TNE-0000323,ACC-03665,2025-11-02,tn_electricity,3034.15,False,False,,,,False,False
TNE-0000324,ACC-03901,2024-09-18,tn_electricity,3277.05,False,False,,,,False,False
TNE-0000325,ACC-00921,2024-01-08,tn_electricity,3660.4,True,True,,,,True,False
TNE-0000326,ACC-00946,2024-11-12,tn_electricity,4099.96,False,False,,,,False,False
TNE-0000327,ACC-00150,2024-12-05,tn_electricity,2699.67,False,False,,,,False,False
TNE-0000328,ACC-00566,2025-05-09,tn_electricity,2965.28,False,False,,,,False,False
TNE-0000329,ACC-02220,2024-04-17,tn_electricity,3958.68,False,False,,,,False,False
TNE-0000330,ACC-02188,2025-02-01,tn_electricity,2579.93,False,False,,,,False,False
TNE-0000331,ACC-01484,2024-08-18,tn_electricity,5199.27,False,False,,,,False,False
TNE-0000332,ACC-01240,2024-12-27,tn_electricity,4091.28,False,False,,,,False,False
TNE-0000333,ACC-03320,2024-01-18,tn_electricity,1993.21,False,False,,,,False,False
TNE-0000334,ACC-01841,2025-01-20,tn_electricity,3522.94,False,False,,,,False,False
TNE-0000335,ACC-03234,2024-01-26,tn_electricity,3946.86,False,False,,,,False,False
TNE-0000336,ACC-03853,2025-09-14,tn_electricity,3214.58,False,False,,,,False,False
TNE-0000337,ACC-01269,2025-06-04,tn_electricity,5495.97,False,False,,,,False,False
TNE-0000338,ACC-00811,2025-11-03,tn_electricity,3514.87,False,False,,,,False,False
TNE-0000339,ACC-03812,2025-04-22,tn_electricity,3428.47,False,False,,,,False,False
TNE-0000340,ACC-02540,2025-12-15,tn_electricity,4358.57,False,False,,,,False,False
TNE-0000341,ACC-01164,2024-06-01,tn_electricity,3107.65,True,True,,,,True,False
TNE-0000342,ACC-02488,2024-01-05,tn_electricity,3681.51,False,False,,,,False,False
TNE-0000343,ACC-02061,2025-10-19,tn_electricity,3550.32,False,False,,,,False,False
TNE-0000344,ACC-03623,2025-04-26,tn_electricity,1612.1,False,False,,,,False,False
TNE-0000345,ACC-01024,2025-05-17,tn_electricity,3400.78,False,False,,,,False,False
TNE-0000346,ACC-03966,2024-07-30,tn_electricity,3549.12,False,False,,,,False,False
TNE-0000347,ACC-03745,2024-09-02,tn_electricity,3065.35,False,False,,,,False,False
TNE-0000348,ACC-00723,2025-05-10,tn_electricity,1257.56,False,False,,,,False,False
TNE-0000349,ACC-00659,2024-10-24,tn_electricity,4606.43,False,False,,,,False,False
TNE-0000350,ACC-02133,2024-02-25,tn_electricity,3016.81,False,False,,,,False,False
TNE-0000351,ACC-00180,2024-08-01,tn_electricity,2587.57,False,False,,,,False,False
TNE-0000352,ACC-01196,2024-10-07,tn_electricity,2754.69,False,False,,,,False,False
TNE-0000353,ACC-01741,2025-08-29,tn_electricity,1646.29,False,False,,,,False,False
TNE-0000354,ACC-03878,2024-09-08,tn_electricity,4255.55,False,False,,,,False,False
TNE-0000355,ACC-03970,2024-12-26,tn_electricity,6140.19,False,False,,,,False,False
TNE-0000356,ACC-00607,2025-03-12,tn_electricity,2548.75,False,False,,,,False,False
TNE-0000357,ACC-03567,2024-04-08,tn_electricity,4706.3,False,False,,,,False,False
TNE-0000358,ACC-00364,2025-02-28,tn_electricity,3466.28,False,False,,,,False,False
TNE-0000359,ACC-02995,2024-05-27,tn_electricity,4101.43,False,False,,,,False,False
TNE-0000360,ACC-03383,2025-10-03,tn_electricity,3615.64,False,False,,,,False,False
TNE-0000361,ACC-03564,2024-08-04,tn_electricity,4448.94,False,False,,,,False,False
TNE-0000362,ACC-00894,2024-08-10,tn_electricity,2742.13,False,False,,,,False,False
TNE-0000363,ACC-03574,2024-10-21,tn_electricity,3677.12,False,False,,,,False,False
TNE-0000364,ACC-00464,2024-09-20,tn_electricity,4185.33,False,False,,,,False,False
TNE-0000365,ACC-02076,2025-03-08,tn_electricity,3503.96,False,False,,,,False,False
TNE-0000366,ACC-01879,2025-06-11,tn_electricity,3658.92,False,False,,,,False,False
TNE-0000367,ACC-01264,2025-12-04,tn_electricity,3416.58,False,False,,,,False,False
TNE-0000368,ACC-00089,2025-10-10,tn_electricity,3611.5,False,False,,,,False,False
TNE-0000369,ACC-03089,2024-07-10,tn_electricity,2780.31,False,False,,,,False,False
TNE-0000370,ACC-01343,2025-03-16,tn_electricity,1766.12,False,False,,,,False,False
TNE-0000371,ACC-02647,2024-08-27,tn_electricity,3536.93,False,False,,,,False,False
TNE-0000372,ACC-01641,2025-08-11,tn_electricity,4677.0,False,False,,,,False,False
TNE-0000373,ACC-01495,2024-01-18,tn_electricity,3644.45,False,False,,,,False,False
TNE-0000374,ACC-03546,2025-12-27,tn_electricity,3887.11,False,False,,,,False,False
TNE-0000375,ACC-00378,2024-09-28,tn_electricity,4723.1,False,False,,,,False,False
TNE-0000376,ACC-02947,2025-06-27,tn_electricity,1309.77,False,False,,,,False,False
TNE-0000377,ACC-02988,2025-05-07,tn_electricity,2778.46,False,False,,,,False,False
TNE-0000378,ACC-01520,2024-09-24,tn_electricity,3595.29,False,False,,,,False,False
TNE-0000379,ACC-01050,2025-12-04,tn_electricity,2044.88,False,False,,,,False,False
TNE-0000380,ACC-00022,2024-07-14,tn_electricity,3153.43,False,False,,,,False,False
TNE-0000381,ACC-03748,2025-06-24,tn_electricity,2058.03,False,False,,,,False,False
TNE-0000382,ACC-03791,2025-11-08,tn_electricity,3773.14,False,False,,,,False,False
TNE-0000383,ACC-00964,2024-03-27,tn_electricity,4045.81,False,False,,,,False,False
TNE-0000384,ACC-00128,2025-10-31,tn_electricity,2908.55,False,False,,,,False,False
TNE-0000385,ACC-00492,2025-10-11,tn_electricity,4704.51,False,False,,,,False,False
TNE-0000386,ACC-00271,2024-10-04,tn_electricity,3596.15,False,False,,,,False,False
TNE-0000387,ACC-03325,2025-09-04,tn_electricity,4416.41,False,False,,,,False,False
TNE-0000388,ACC-03568,2024-01-05,tn_electricity,3301.08,False,False,,,,False,False
TNE-0000389,ACC-00614,2024-05-17,tn_electricity,3180.16,False,False,,,,False,False
TNE-0000390,ACC-02987,2025-07-03,tn_electricity,5520.34,False,False,,,,False,False
TNE-0000391,ACC-00718,2025-11-13,tn_electricity,5335.46,False,False,,,,False,False
TNE-0000392,ACC-01469,2024-04-01,tn_electricity,3655.57,False,False,,,,False,False
TNE-0000393,ACC-02398,2025-06-05,tn_electricity,3121.83,False,False,,,,False,False
TNE-0000394,ACC-02880,2024-03-16,tn_electricity,4061.1,False,False,,,,False,False
TNE-0000395,ACC-03499,2025-07-25,tn_electricity,4298.72,False,False,,,,False,False
TNE-0000396,ACC-00180,2025-10-16,tn_electricity,4715.51,False,False,,,,False,False
TNE-0000397,ACC-00786,2024-12-01,tn_electricity,3499.83,False,False,,,,False,False
TNE-0000398,ACC-01123,2024-03-14,tn_electricity,4724.86,False,False,,,,False,False
TNE-0000399,ACC-01242,2024-05-26,tn_electricity,3388.85,False,False,,,,False,False
TNE-0000400,ACC-03993,2025-01-05,tn_electricity,2327.51,False,False,,,,False,False
TNE-0000401,ACC-03110,2025-08-06,tn_electricity,4261.41,False,False,,,,False,False
TNE-0000402,ACC-01282,2025-01-14,tn_electricity,5371.77,False,False,,,,False,False
TNE-0000403,ACC-03888,2024-12-14,tn_electricity,4551.08,False,False,,,,False,False
TNE-0000404,ACC-01998,2025-03-14,tn_electricity,2896.25,False,False,,,,False,False
TNE-0000405,ACC-02003,2025-12-07,tn_electricity,4408.92,False,False,,,,False,False
TNE-0000406,ACC-01735,2025-07-30,tn_electricity,3747.7,False,False,,,,False,False
TNE-0000407,ACC-00576,2024-04-21,tn_electricity,3688.38,False,False,,,,False,False
TNE-0000408,ACC-03738,2024-05-23,tn_electricity,4571.72,False,False,,,,False,False
TNE-0000409,ACC-00056,2024-09-16,tn_electricity,4403.91,False,False,,,,False,False
TNE-0000410,ACC-00698,2024-07-16,tn_electricity,2857.86,False,False,,,,False,False
TNE-0000411,ACC-00919,2025-06-20,tn_electricity,3294.62,False,False,,,,False,False
TNE-0000412,ACC-01118,2025-12-25,tn_electricity,3275.11,False,False,,,,False,False
TNE-0000413,ACC-00528,2025-02-21,tn_electricity,3543.59,True,True,,,,True,False
TNE-0000414,ACC-00072,2025-10-11,tn_electricity,1507.94,False,False,,,,False,False
TNE-0000415,ACC-02711,2024-11-12,tn_electricity,5778.19,False,False,,,,False,False
TNE-0000416,ACC-03878,2025-05-17,tn_electricity,3183.01,True,True,,,,True,False
TNE-0000417,ACC-00488,2025-05-27,tn_electricity,2796.62,False,False,,,,False,False
TNE-0000418,ACC-01187,2024-08-02,tn_electricity,3334.49,False,False,,,,False,False
TNE-0000419,ACC-02026,2025-06-19,tn_electricity,2004.15,False,False,,,,False,False
TNE-0000420,ACC-03711,2025-01-25,tn_electricity,3626.29,False,False,,,,False,False
TNE-0000421,ACC-02778,2025-02-25,tn_electricity,3122.33,False,False,,,,False,False
TNE-0000422,ACC-03065,2024-07-03,tn_electricity,4625.58,False,False,,,,False,False
TNE-0000423,ACC-02325,2024-08-20,tn_electricity,3783.1,False,False,,,,False,False
TNE-0000424,ACC-01669,2025-09-18,tn_electricity,3134.31,False,False,,,,False,False
TNE-0000425,ACC-00800,2025-03-27,tn_electricity,2654.78,False,False,,,,False,False
TNE-0000426,ACC-03458,2024-04-05,tn_electricity,4748.35,False,False,,,,False,False
TNE-0000427,ACC-03217,2025-02-02,tn_electricity,3297.06,False,False,,,,False,False
TNE-0000428,ACC-00101,2025-03-27,tn_electricity,3164.04,False,False,,,,False,False
TNE-0000429,ACC-02862,2025-08-05,tn_electricity,1955.13,False,False,,,,False,False
TNE-0000430,ACC-00338,2025-09-14,tn_electricity,4391.02,True,True,,,,True,False
TNE-0000431,ACC-02956,2025-04-22,tn_electricity,3445.22,False,False,,,,False,False
TNE-0000432,ACC-03304,2024-01-10,tn_electricity,4110.5,False,False,,,,False,False
TNE-0000433,ACC-00525,2024-12-28,tn_electricity,3737.34,False,False,,,,False,False
TNE-0000434,ACC-01736,2024-05-30,tn_electricity,4087.35,False,False,,,,False,False
TNE-0000435,ACC-00496,2024-01-14,tn_electricity,2266.0,False,False,,,,False,False
TNE-0000436,ACC-02270,2025-11-05,tn_electricity,3045.63,False,False,,,,False,False
TNE-0000437,ACC-03711,2024-05-01,tn_electricity,2783.67,False,False,,,,False,False
TNE-0000438,ACC-00324,2024-06-28,tn_electricity,3281.21,False,False,,,,False,False
TNE-0000439,ACC-01591,2024-09-02,tn_electricity,1591.32,False,False,,,,False,False
TNE-0000440,ACC-03893,2024-12-05,tn_electricity,2218.93,False,False,,,,False,False
TNE-0000441,ACC-01204,2025-03-15,tn_electricity,3026.3,False,False,,,,False,False
TNE-0000442,ACC-00529,2024-08-14,tn_electricity,4528.98,False,False,,,,False,False
TNE-0000443,ACC-01955,2025-08-01,tn_electricity,1489.15,False,False,,,,False,False
TNE-0000444,ACC-02034,2024-04-25,tn_electricity,4279.88,False,False,,,,False,False
TNE-0000445,ACC-02652,2025-12-01,tn_electricity,4133.38,False,False,,,,False,False
TNE-0000446,ACC-01255,2025-09-16,tn_electricity,3015.71,False,False,,,,False,False
TNE-0000447,ACC-03823,2025-03-13,tn_electricity,6626.97,True,False,,,,False,True
TNE-0000448,ACC-02085,2024-02-05,tn_electricity,3273.62,False,False,,,,False,False
TNE-0000449,ACC-01146,2025-06-16,tn_electricity,3377.47,False,False,,,,False,False
TNE-0000450,ACC-03842,2025-05-29,tn_electricity,4279.79,False,False,,,,False,False
TNE-0000451,ACC-03700,2025-03-29,tn_electricity,4566.55,True,True,,,,True,False
TNE-0000452,ACC-01997,2024-07-23,tn_electricity,3197.37,False,False,,,,False,False
TNE-0000453,ACC-00100,2024-11-10,tn_electricity,2769.99,False,False,,,,False,False
TNE-0000454,ACC-02388,2024-10-30,tn_electricity,3450.65,False,False,,,,False,False
TNE-0000455,ACC-02221,2025-03-21,tn_electricity,4120.48,False,False,,,,False,False
TNE-0000456,ACC-00593,2024-08-29,tn_electricity,4197.19,False,False,,,,False,False
TNE-0000457,ACC-02536,2024-10-19,tn_electricity,5716.84,False,False,,,,False,False
TNE-0000458,ACC-03364,2025-10-24,tn_electricity,3536.5,False,False,,,,False,False
TNE-0000459,ACC-00424,2024-11-27,tn_electricity,3460.11,False,False,,,,False,False
TNE-0000460,ACC-02894,2025-03-09,tn_electricity,2940.13,False,False,,,,False,False
TNE-0000461,ACC-00562,2025-10-27,tn_electricity,3853.75,False,False,,,,False,False
TNE-0000462,ACC-02996,2025-11-20,tn_electricity,2727.55,False,False,,,,False,False
TNE-0000463,ACC-01677,2025-02-15,tn_electricity,3267.06,False,False,,,,False,False
TNE-0000464,ACC-00027,2024-07-12,tn_electricity,3412.43,False,False,,,,False,False
TNE-0000465,ACC-03865,2024-03-14,tn_electricity,2066.2,False,False,,,,False,False
TNE-0000466,ACC-00664,2025-09-19,tn_electricity,4145.19,False,False,,,,False,False
TNE-0000467,ACC-02385,2025-01-17,tn_electricity,3653.46,False,False,,,,False,False
TNE-0000468,ACC-00726,2025-02-17,tn_electricity,6303.81,False,False,,,,False,False
TNE-0000469,ACC-03733,2025-11-26,tn_electricity,2942.67,False,False,,,,False,False
TNE-0000470,ACC-02954,2024-09-28,tn_electricity,3443.66,False,False,,,,False,False
TNE-0000471,ACC-03218,2024-03-14,tn_electricity,3861.47,False,False,,,,False,False
TNE-0000472,ACC-01729,2025-05-06,tn_electricity,3763.37,False,False,,,,False,False
TNE-0000473,ACC-01870,2025-12-09,tn_electricity,4795.49,False,False,,,,False,False
TNE-0000474,ACC-02538,2024-05-04,tn_electricity,3352.26,True,True,,,,True,False
TNE-0000475,ACC-03140,2025-12-21,tn_electricity,2370.81,False,False,,,,False,False
TNE-0000476,ACC-03388,2025-01-29,tn_electricity,5175.61,False,False,,,,False,False
TNE-0000477,ACC-00072,2025-02-13,tn_electricity,3501.81,False,False,,,,False,False
TNE-0000478,ACC-02655,2025-12-01,tn_electricity,3296.62,False,False,,,,False,False
TNE-0000479,ACC-00437,2024-08-30,tn_electricity,3695.69,False,False,,,,False,False
TNE-0000480,ACC-01152,2025-06-28,tn_electricity,2563.22,False,False,,,,False,False
TNE-0000481,ACC-03318,2024-01-07,tn_electricity,3474.07,False,False,,,,False,False
TNE-0000482,ACC-01003,2025-05-05,tn_electricity,2358.34,False,False,,,,False,False
TNE-0000483,ACC-03188,2024-01-12,tn_electricity,3257.31,False,False,,,,False,False
TNE-0000484,ACC-01853,2024-01-04,tn_electricity,2180.27,False,False,,,,False,False
TNE-0000485,ACC-00931,2024-10-10,tn_electricity,4883.82,False,False,,,,False,False
TNE-0000486,ACC-01337,2024-09-29,tn_electricity,3942.85,False,False,,,,False,False
TNE-0000487,ACC-02124,2025-07-25,tn_electricity,5264.99,False,False,,,,False,False
TNE-0000488,ACC-03061,2025-10-12,tn_electricity,3927.26,False,False,,,,False,False
TNE-0000489,ACC-02425,2025-11-18,tn_electricity,3671.02,False,False,,,,False,False
TNE-0000490,ACC-03733,2025-03-31,tn_electricity,2718.91,False,False,,,,False,False
TNE-0000491,ACC-03471,2024-04-22,tn_electricity,3723.3,False,False,,,,False,False
TNE-0000492,ACC-03014,2025-05-04,tn_electricity,3044.64,False,False,,,,False,False
TNE-0000493,ACC-02413,2024-12-22,tn_electricity,1985.63,False,False,,,,False,False
TNE-0000494,ACC-01160,2025-01-21,tn_electricity,3071.84,False,False,,,,False,False
TNE-0000495,ACC-01651,2025-01-01,tn_electricity,4709.49,False,False,,,,False,False
TNE-0000496,ACC-00476,2025-10-06,tn_electricity,2730.27,False,False,,,,False,False
TNE-0000497,ACC-01497,2024-10-04,tn_electricity,2553.53,False,False,,,,False,False
TNE-0000498,ACC-03706,2025-12-04,tn_electricity,3548.91,False,False,,,,False,False
TNE-0000499,ACC-01704,2025-01-29,tn_electricity,1612.7,False,False,,,,False,False
TNE-0000500,ACC-00455,2025-05-17,tn_electricity,4493.92,False,False,,,,False,False
TNE-0000501,ACC-02608,2025-11-06,tn_electricity,4078.52,False,False,,,,False,False
TNE-0000502,ACC-03851,2025-08-17,tn_electricity,4452.91,False,False,,,,False,False
TNE-0000503,ACC-03470,2024-11-16,tn_electricity,4374.73,False,False,,,,False,False
TNE-0000504,ACC-01097,2024-05-29,tn_electricity,3194.9,False,False,,,,False,False
TNE-0000505,ACC-01816,2024-04-10,tn_electricity,2458.43,False,False,,,,False,False
TNE-0000506,ACC-02125,2024-09-22,tn_electricity,3592.13,False,False,,,,False,False
TNE-0000507,ACC-00992,2025-04-30,tn_electricity,3643.78,False,False,,,,False,False
TNE-0000508,ACC-01075,2025-08-05,tn_electricity,2354.13,False,False,,,,False,False
TNE-0000509,ACC-00947,2024-01-23,tn_electricity,2591.31,False,False,,,,False,False
TNE-0000510,ACC-03979,2024-12-03,tn_electricity,3290.74,False,False,,,,False,False
TNE-0000511,ACC-02985,2025-11-17,tn_electricity,3367.34,False,False,,,,False,False
TNE-0000512,ACC-03364,2025-08-23,tn_electricity,4660.47,False,False,,,,False,False
TNE-0000513,ACC-03267,2025-11-17,tn_electricity,4008.24,False,False,,,,False,False
TNE-0000514,ACC-03837,2025-11-29,tn_electricity,3518.8,False,False,,,,False,False
TNE-0000515,ACC-00422,2024-03-08,tn_electricity,4921.41,False,False,,,,False,False
TNE-0000516,ACC-03527,2025-05-12,tn_electricity,3513.4,False,False,,,,False,False
TNE-0000517,ACC-00267,2025-02-06,tn_electricity,3291.37,False,False,,,,False,False
TNE-0000518,ACC-01902,2024-12-14,tn_electricity,4933.0,True,True,,,,True,False
TNE-0000519,ACC-02378,2025-08-05,tn_electricity,4976.86,False,False,,,,False,False
TNE-0000520,ACC-01432,2025-11-13,tn_electricity,3851.38,False,False,,,,False,False
TNE-0000521,ACC-00585,2024-12-05,tn_electricity,3569.07,False,False,,,,False,False
TNE-0000522,ACC-00770,2025-04-18,tn_electricity,3820.05,False,False,,,,False,False
TNE-0000523,ACC-03299,2024-12-15,tn_electricity,2477.65,False,False,,,,False,False
TNE-0000524,ACC-01275,2025-04-09,tn_electricity,4056.59,False,False,,,,False,False
TNE-0000525,ACC-01242,2025-12-09,tn_electricity,3055.06,False,False,,,,False,False
TNE-0000526,ACC-03694,2025-08-15,tn_electricity,1908.42,False,False,,,,False,False
TNE-0000527,ACC-00576,2024-06-17,tn_electricity,2807.28,False,False,,,,False,False
TNE-0000528,ACC-03662,2025-09-24,tn_electricity,3070.22,False,False,,,,False,False
TNE-0000529,ACC-03684,2025-01-19,tn_electricity,906.16,False,False,,,,False,False
TNE-0000530,ACC-02395,2025-03-02,tn_electricity,3133.3,False,False,,,,False,False
TNE-0000531,ACC-00663,2024-03-24,tn_electricity,4019.35,False,False,,,,False,False
TNE-0000532,ACC-00624,2024-11-20,tn_electricity,4321.89,False,False,,,,False,False
TNE-0000533,ACC-01139,2024-08-08,tn_electricity,4255.06,False,False,,,,False,False
TNE-0000534,ACC-02310,2024-03-05,tn_electricity,5465.5,False,False,,,,False,False
